"title,","doi,",authors
Progressive Generalization Risk Reduction for Data-Efficient Causal Effect Estimation,https://doi.org/10.1145/3690624.3709305,Hechuan Wen (The University of Queensland); Tong Chen (The University of Queensland); Guanhua Ye (Beijing University of Posts and Telecommunications); Li Kheng Chai (Health and Wellbeing Queensland); Shazia Sadiq (The University of Queensland); Hongzhi Yin (The University of Queensland)
Multi-level Matching Network for Multimodal Entity Linking,https://doi.org/10.1145/3690624.3709306,"Zhiwei Hu (School of Computer and Information Technology, Shanxi University); Victor Gutierrez Basulto (School of Computer Science and Informatics, Cardiff University); Ru Li (School of Computer and Information Technology, Shanxi University); Jeff Z. Pan (ILCC, School of Informatics, University of Edinburgh)"
Graph Contrastive Learning with Progressive Augmentations,https://doi.org/10.1145/3690624.3709307,"Yuhai Zhao (School of Computer Science and Engineering, Key Laboratory of Intelligent Computing in Medical Image of Ministry of Education, Northeastern University); Yejiang Wang (School of Computer Science and Engineering, Key Laboratory of Intelligent Computing in Medical Image of Ministry)"
Progressive Generalization Risk Reduction for Data-Efficient Causal Effect Estimation,https://doi.org/10.1145/3690624.3709305,Maolin Wang (City University of Hong Kong); Wanyu Wang (City University of Hong Kong); Jingtong Gao (City University of Hong Kong); Xiangyu Zhao (City University of Hong Kong); Yu Yang (City University of Hong Kong); Xuetao Wei (Southern University of Science and Technology); Zitao Liu (Jinan University); Tong Xu (University of Science and Technology of China)
Multi-level Matching Network for Multimodal Entity Linking,https://doi.org/10.1145/3690624.3709306,Hechuan Wen (The University of Queensland); Tong Chen (The University of Queensland); Guanhua Ye (Beijing University of Posts and Telecommunications); Li Kheng Chai (Health and Wellbeing Queensland); Shazia Sadiq (The University of Queensland); Hongzhi Yin (The University of Queensland)
Graph Contrastive Learning with Progressive Augmentations,https://doi.org/10.1145/3690624.3709307,"Zhiwei Hu (School of Computer and Information Technology, Shanxi University); Victor Gutierrez Basulto (School of Computer Science and Informatics, Cardiff University); Ru Li (School of Computer and Information Technology, Shanxi University); Jeff Z. Pan (ILCC, School of Informatics, University of Edinburgh)"
Seeing the Unseen in Micro-Video Popularity Prediction: Self-Correlation Retrieval for Missing Modality Generation,https://doi.org/10.1145/3690624.3709308,"Yuhai Zhao (School of Computer Science and Engineering, Key Laboratory of Intelligent Computing in Medical Image of Ministry of Education, Northeastern University); Yejiang Wang (School of Computer Science and Engineering, Key Laboratory of Intelligent Computing in Medical Image of Ministry of Education, Northeastern University); Zhengkui Wang (InfoComm Technology Cluster, Singapore Institute of Technology); Wen Shan (Singapore University of Social Sciences); Miaomiao Huang (School of Computer Science and Engineering, Northeastern University); Xingwei Wang (School of Computer Science and Engineering, Northeastern University)"
BTFL: A Bayesian-based Test-Time Generalization Method for Internal and External Data Distributions in Federated learning,https://doi.org/10.1145/3690624.3709309,Zhangtao Cheng (University of Electronic Science and Technology of China); Jian Lang (University of Electronic Science and Technology of China); Ting Zhong (University of Electronic Science and Technology of China); Fan Zhou (University of Electronic Science and Technology of China)
Weight-Constrained Simple Path Enumeration in Weighted Graph,https://doi.org/10.1145/3690624.3709310,Yu Zhou (Beijing University of Posts and Telecommunications); Bingyan Liu (Beijing University of Posts and Telecommunications)
Generalizing Personalized Federated Graph Augmentation via Min-max Adversarial Learning,https://doi.org/10.1145/3690624.3709311,Dian Ouyang (Guangzhou University); Dong Wen (University of New South Wales); Jianye Yang (Guangzhou University); Wentao Li (University of Leicester); Xuemin Lin (Shanghai Jiaotong University)
LLM-Eraser: Optimizing Large Language Model Unlearning through Selective Pruning,https://doi.org/10.1145/3690624.3709312,"Liang Zhang (Shenzhen Research Institute of Big Data); Tao Long (College of Computer Science and Software Engineering, Shenzhen University); Yang Liu (Data Science Research Center, Dukekunshan University); Lei Zhang (College of Computer Science and Software Engineering, Shenzhen University); Laizhong Cui (College of Computer Science and Software Engineering, Shenzhen University); Qingjiang Shi (School of Software Engineering, Tongji University)"
Contextual Generative Auction with Permutation-level Externalities for Online Advertising,https://doi.org/10.1145/3690624.3709313,Ruitao Zhu (Shanghai Jiao Tong University); Yangsu Liu (Alibaba Group); Dagui Chen (Alibaba Group); Zhenjia Ma (Alibaba Group); Chufeng Shi (Shanghai Jiao Tong University); Zhenzhe Zheng (Shanghai Jiao Tong University); Jie Zhang (Alibaba Group); Jian Xu (Alibaba Group); Bo Zheng (Alibaba Group); Fan Wu (Shanghai Jiao Tong University)
Attribute-Enhanced Similarity Ranking for Sparse Link Prediction,https://doi.org/10.1145/3690624.3709314,Joao Mattos (Rice University); Zexi Huang (UC Santa Barbara); Mert Kosan (UC Santa Barbara); Ambuj Singh (UC Santa Barbara); Arlei Silva (Rice University)
Towards Context-Aware Traffic Classification via Time-Wavelet Fusion Network,https://doi.org/10.1145/3690624.3709315,"Ziming Zhao (Zhejiang University); Zhuoxue Song (Zhejiang University); Xiaofei Xie (Singapore Management University); Zhaoxuan Li (Institute of Information Engineering, CAS); Jiongchi Yu (Singapore Management University); Fan Zhang (Zhejiang University); Tingting Li (Zhejiang University)"
Input Snapshots Fusion for Scalable Discrete-Time Dynamic Graph Neural Networks,https://doi.org/10.1145/3690624.3709316,Qingguo Qi (Zhejiang University); Hongyang Chen (Zhejiang Lab); Minhao Cheng (Pennsylvania State University); Han Liu (Dalian University of Technology)
Diffusion-Inspired Cold Start with Sufficient Prior in Computerized Adaptive Testing,https://doi.org/10.1145/3690624.3709317,"Haiping Ma (Information Materials and Intelligent Sensing Laboratory of Anhui Province, the Institutes of Physical Science and Information Technology, Anhui University); Aoqing Xia (The Institutes of Physical Science and Information Technology, Anhui University); Changqian Wang (The Institutes of Physical Science and Information Technology, Anhui University); Hai Wang (The Institutes of Physical Science and Information Technology, Anhui University); Xingyi Zhang (School of Computer Science and Technology, Anhui University)"
Incremental Label Distribution Learning,https://doi.org/10.1145/3690624.3709318,Chao Xu (National University of Defense Technology); Xijia Tang (National University of Defense Technology); Hong Tao (National University of Defense Technology); Chenping Hou (National University of Defense Technology)
Revisiting Cognition in Neural Cognitive Diagnosis,https://doi.org/10.1145/3690624.3709319,Hengnian Gu (Northeast Normal University); Guoqian Luo (Northeast Normal University); Xiaoxiao Dong (Ludong University); Shulin Li (Northeast Normal University); Dongdai Zhou (Northeast Normal University)
How to use Graph Data in the Wild to Help Graph Anomaly Detection?,https://doi.org/10.1145/3690624.3709320,"Yuxuan Cao (Zhejiang University,Fudan University); Jiarong Xu (Fudan University); Chen Zhao (Fudan University); Jiaan Wang (WeChat AI, Tencent); Carl Yang (Emory University); Chunping Wang (Finvolution Group); Yang Yang (Zhejiang University)"
AgentGen: Enhancing Planning Abilities for Large Language Model based Agent via Environment and Task Generation,https://doi.org/10.1145/3690624.3709321,Mengkang Hu (The University of Hong Kong); Pu Zhao (Microsoft); Can Xu (Microsoft); Qingfeng Sun (Microsoft); Jian-Guang Lou (Microsoft); Qingwei Lin (Microsoft Research); Ping Luo (The University of Hong Kong); Saravan Rajmohan (Microsoft)
Chainlet Orbits: Topological Address Embedding for Blockchain,https://doi.org/10.1145/3690624.3709322,Poupak Azad (University of Manitoba); Baris Coskunuzer (University of Texas at Dallas); Murat Kantarcioglu (Virginia Polytechnic Institute and State University); Cuneyt G. Akcora (University of Central Florida)
AutoSTF: Decoupled Neural Architecture Search for Cost-Effective Automated Spatio-Temporal Forecasting,https://doi.org/10.1145/3690624.3709323,"Tengfei Lyu (The Hong Kong University of Science and Technology (Guangzhou)); Weijia Zhang (The Hong Kong University of Science and Technology (Guangzhou)); Jinliang Deng (The Hong Kong University of Science and Technology); Hao Liu (The Hong Kong University of Science and Technology (Guangzhou),The Hong Kong University of Science and Technology)"
Understanding Oversmoothing in Diffusion-Based GNNs From the Perspective of Operator Semigroup Theory,https://doi.org/10.1145/3690624.3709324,"Weichen Zhao (The School of Statistics and Data Science, LPMC & KLMDASR, Nankai University); Chenguang Wang (The School of Data Science, The Chinese University of Hong Kong, Shenzhen); Xinyan Wang (The Academy of Mathematics and Systems Science, Chinese Academy of Sciences); Congying Han (School of Mathematical Sciences, University of the Chinese Academy of Sciences); Tiande Guo (School of Mathematical Sciences, University of the Chinese Academy of Sciences); Tianshu Yu (The School of Data Science, The Chinese University of Hong Kong, Shenzhen)"
DUET: Dual Clustering Enhanced Multivariate Time Series Forecasting,https://doi.org/10.1145/3690624.3709325,"Xiangfei Qiu (East China Normal University); Xingjian Wu (East China Normal University); Yan Lin (Aalborg University); Chenjuan Guo (East China Normal University); Jilin Hu (School of Data Science and Engineering, East China Normal University,Engineering Research Center of Blockchain Data Management, East China Normal University); Bin Yang (East China Normal University)"
LH-Mix: Local Hierarchy Correlation Guided Mixup over Hierarchical Prompt Tuning,https://doi.org/10.1145/3690624.3709326,"Fanshuang Kong (CCSE, Beihang University); Richong Zhang (CCSE, Beihang University); Ziqiao Wang (Tongji University)"
Fast and Accurate Temporal Hypergraph Representation for Hyperedge Prediction,https://doi.org/10.1145/3690624.3709327,Yuanyuan Xu (University of New South Wales); Wenjie Zhang (University of New South Wales); Ying Zhang (Zhejiang Gongshang University); Xiwei Xu (CSIRO Data61); Xuemin Lin (Shanghai Jiaotong University)
Learning Universal Multi-level Market Irrationality Factors to Improve Stock Return Forecasting,https://doi.org/10.1145/3690624.3709328,"Chen Yang (School of Computer Science and Engineering, Beihang University); Jingyuan Wang (School of Computer Science and Engineering, Beihang University,School of Economics and Management, Beihang University); Xiaohan Jiang (School of Computer Science and Engineering, Beihang University); Junjie Wu (MIIT Key Laboratory of Data Intelligence and Management, Beihang University,School of Economics and Management, Beihang University)"
CAPER: Enhancing Career Trajectory Prediction using Temporal Knowledge Graph and Ternary Relationship,https://doi.org/10.1145/3690624.3709329,Yeon-Chang Lee (Ulsan National Institute of Science and Technology); JaeHyun Lee (Hanyang University); Michiharu Yamashita (The Pennsylvania State University); Dongwon Lee (The Pennsylvania State University); Sang-Wook Kim (Hanyang University)
Scaling the Vocabulary of Non-autoregressive Models for Fast Generative Retrieval,https://doi.org/10.1145/3690624.3709330,Ravisri Valluri (Microsoft Research); Akash Kumar Mohankumar (Microsoft); Kushal Dave (Microsoft); Amit Singh (Microsoft); Jian Jiao (Microsoft); Manik Varma (Microsoft Research); Gaurav Sinha (Microsoft Research)
Dynamic Localisation of Spatial-Temporal Graph Neural Network,https://doi.org/10.1145/3690624.3709331,"Wenying Duan (Jiangxi Provincial Key Laboratory of Intelligent Systems and Human-Machine Interaction, Nanchang University); Shujun Guo (School of Mathematics and Computer Sciences, Nanchang University); Zimu Zhou (School of Data Science, Nanchang University); Wei Huang (School of Mathematics and Computer Sciences, Nanchang University); Hong Rao (School of Software, Nanchang University); Xiaoxi He (Faculty of Science and Technology, University of Macau)"
Adaptive Domain Inference Attack with Concept Hierarchy,https://doi.org/10.1145/3690624.3709332,"Yuechun Gu (Trustworthy and Intelligent Computing Lab (TAIC), Computer Science and Electrical Engineering, University of Maryland, Baltimore County); Jiajie He (Trustworthy and Intelligent Computing Lab (TAIC), Computer Science and Electrical Engineering, University of Maryland, Baltimore County); Keke Chen (Trustworthy and Intelligent Computing Lab (TAIC), Computer Science and Electrical Engineering, University of Maryland, Baltimore County)"
How Well Calibrated are Extreme Multi-label Classifiers? An Empirical Analysis,https://doi.org/10.1145/3690624.3709333,"Nasib Ullah (Aalto University); Erik Schultheis (Aalto University); Jinbin Zhang (Aalto University); Rohit Babbar (University of Bath,Aalto University)"
