title,doi,author,affiliation
Match: A Maximum-Likelihood Approach for Classification under Label Shift,https://doi.org/10.1145/3711896.3737040,"['Zahra Donyavi', 'Feiyu Li', 'Yunrui Zhang', 'Diego Furtado Silva', 'Gustavo Enrique Batista']","['School of Computer science and Engineering, University of New South Wales', 'School of Computer Science and Engineering, University of New South Wales', 'School of Computer Science and Engineering, University of New South Wales', 'Instituto de Ciências Matemáticas e de Computação, Universidade de São Paulo', 'School of Computer Science and Engineering, University of New South Wales']"
Maximum Degree-Based Quasi-Clique Search via an Iterative Framework,https://doi.org/10.1145/3711896.3737041,"['Hongbo Xia', 'Kaiqiang Yu', 'Shengxin Liu', 'Cheng Long', 'Xun Zhou']","['Harbin Institute of Technology, Shenzhen', 'Nanyang Technological University', 'Harbin Institute of Technology, Shenzhen', 'Nanyang Technological University', 'Harbin Institute of Technology, Shenzhen']"
MDVT: Enhancing Multimodal Recommendation with Model-Agnostic Multimodal-Driven Virtual Triplets,https://doi.org/10.1145/3711896.3737042,"['Jinfeng Xu', 'Zheyu Chen', 'Jinze Li', 'Shuo Yang', 'Hewei Wang', 'Yijie Li', 'Mengran Li', 'Puzhen Wu', 'Edith C. H. Ngai']","['Department of Electrical and Electronic Engineering, The University of Hong Kong', 'Department of Electrical and Electronic Engineering, The Hong Kong Polytechnic University', 'The Department of Electrical and Electronic Engineering, The University of Hong Kong', 'Department of Electrical and Electronic Engineering, The University of Hong Kong', 'Robotics Institute, Carnegie Mellon University', 'Robotics Institute, Carnegie Mellon University', 'School of Intelligent Systems Engineering, Sun Yat-sen University', 'Population Health Sciences, Weill Cornell Medicine, Cornell University', 'Department of Electrical and Electronic Engineering, The University of Hong Kong']"
Measure Domain’s Gap: A Similar Domain Selection Principle for Multi-Domain Recommendation,https://doi.org/10.1145/3711896.3737043,"['Yi Wen', 'Yue Liu', 'Derong Xu', 'Huishi Luo', 'Pengyue Jia', 'Yiqing Wu', 'Siwei Wang', 'Ke Liang', 'Maolin Wang', 'Yiqi Wang', 'Fuzhen Zhuang', 'Xiangyu Zhao']","['City University of Hong Kong', 'National University of Singapore', 'City University of Hong Kong', 'Institute of Artificial Intelligence', 'City University of Hong Kong', 'Institution of Computation, Chinese Academy of Sciences', 'Intelligent Game and Decision Lab', 'National University of Defense Technology', 'City University of Hong Kong', 'National University of Defense Technology', 'Ins, Beihang University,State Key Laboratory of Complex & Critical Software Environment', 'City University of Hong Kong']"
Measuring Item Freshness in Data Streams,https://doi.org/10.1145/3711896.3737044,"['Zirui Liu', 'Zihan Jiang', 'An Zhang', 'Zhouran Shi', 'Yuxuan Tian', 'Tong Yang']","['National Key Laboratory for Multimedia Information Processing, School of Computer Science, Peking University', 'National Key Laboratory for Multimedia Information Processing, School of Computer Science, Peking University', 'National Key Laboratory for Multimedia Information Processing, School of Computer Science, Peking University', 'The Hong Kong University of Science and Technology', 'National Key Laboratory for Multimedia Information Processing, School of Computer Science, Peking University', 'National Key Laboratory for Multimedia Information Processing, School of Computer Science, Peking University']"
MedDiTPro: A Prompt-Guided Diffusion Transformer for Multimodal Longitudinal Medical Data Synthesis,https://doi.org/10.1145/3711896.3737045,"['Yuan Zhong', 'Xiaochen Wang', 'Jiaqi Wang', 'Xiaokun Zhang', 'Fenglong Ma']","['The Pennsylvania State University', 'The Pennsylvania State University', 'The Pennsylvania State University', 'City University of Hong Kong', 'The Pennsylvania State University']"
Merlin: Multi-View Representation Learning for Robust Multivariate Time Series Forecasting with Unfixed Missing Rates,https://doi.org/10.1145/3711896.3737046,"['Chengqing Yu', 'Fei Wang', 'Chuanguang Yang', 'Zezhi Shao', 'Tao Sun', 'Tangwen Qian', 'Wei Wei', 'Zhulin An', 'Yongjun Xu']","['Institute of Computing Technology, Chinese Academy of Sciences,State Key Laboratory of AI Safety, University of Chinese Academy of Sciences', 'Institute of Computing Technology, Chinese Academy of Sciences,State Key Laboratory of AI Safety, University of Chinese Academy of Sciences', 'Institute of Computing Technology, Chinese Academy of Sciences,State Key Laboratory of AI Safety', 'Institute of Computing Technology, Chinese Academy of Sciences,State Key Laboratory of AI Safety', 'Institute of Computing Technology, Chinese Academy of Sciences,State Key Laboratory of AI Safety', 'School of Computer Science and Technology, Huazhong University of Science and Technology', 'Institute of Computing Technology, Chinese Academy of Sciences,State Key Laboratory of AI Safety', 'Institute of Computing Technology, Chinese Academy of Sciences,State Key Laboratory of AI Safety', 'Institute of Computing Technology, Chinese Academy of Sciences,State Key Laboratory of AI Safety']"
MicroAdapt: Self-Evolutionary Dynamic Modeling Algorithms for Time-evolving Data Streams,https://doi.org/10.1145/3711896.3737048,"['Yasuko Matsubara', 'Yasushi Sakurai']","['SANKEN, Osaka University', 'SANKEN, Osaka University']"
Mitigating Data Imbalance in Time Series Classification Based on Counterfactual Minority Samples Augmentation,https://doi.org/10.1145/3711896.3737049,"['Lei Wang', 'Shanshan Huang', 'Chunyuan Zheng', 'Jun Liao', 'Xiaofei Zhu']","['School of Big Data and Software Engineering, Chongqing University', 'School of Big Data and Software Engineering, Chongqing University', 'School of Mathematical Sciences, Peking University', 'School of Big Data and Software Engineering, Chongqing University', 'Center for Data Science, Peking University']"
Mitigating Source Label Dependency in Time-Series Domain Adaptation under Label Shifts,https://doi.org/10.1145/3711896.3737050,"['Jihye Na', 'Youngeun Nam', 'Junhyeok Kang']",N/A
FLEXIS: FLEXible Frequent Subgraph Mining using Maximal Independent Sets,https://doi.org/10.1145/3711896.3736966,"['Akshit Sharma', 'Sam Reinehr', 'Dinesh Mehta', 'Bo Wu']","['Information Systems, University of Melbourne', 'Information Systems, University of Melbourne', 'Information Systems, University of Melbourne', 'Information Systems, University of Melbourne']"
FreRA: A Frequency-Refined Augmentation for Contrastive Learning on Time Series Classification,https://doi.org/10.1145/3711896.3736969,"['Tian Tian', 'Chunyan Miao', 'Hangwei Qian']","['Alibaba-NTU Singapore Joint Research Institute, Interdisciplinary Graduate Programme, Nanyang Technological University', 'College of Computing and Data Science, Nanyang Technological University', 'CFAR, A*STAR']"
From Expansion to Retraction: Long-tailed Machine Unlearning via Boundary Manipulation,https://doi.org/10.1145/3711896.3736970,"['Min Chen', 'Weizhuo Gao', 'Chen Wang', 'Gaoyang Liu', 'Ahmed M. Abdelmoniem', 'Kai Peng']","['Hubei Key Laboratory of Internet of Intelligence, School of EIC, Huazhong University of Science and Technology', 'Hubei Key Laboratory of Internet of Intelligence, School of EIC, Huazhong University of Science and Technology', 'Hubei Key Laboratory of Internet of Intelligence, School of EIC, Huazhong University of Science and Technology', 'Hubei Key Laboratory of Internet of Intelligence, School of EIC, Huazhong University of Science and Technology', 'School of Electronic Engineering and Computer Science, Queen Mary University of London', 'Hubei Key Laboratory of Internet of Intelligence, School of EIC, Huazhong University of Science and Technology']"
From Swath to Full-Disc: Advancing Precipitation Retrieval with Multimodal Knowledge Expansion,https://doi.org/10.1145/3711896.3736971,"['Zheng Wang', 'Kai Ying', 'Bin Xu', 'Chunjiao Wang', 'Cong Bai']","['Zhejiang University of Technology', 'College of Computer Science, Zhejiang University of Technology', 'Data Institute, National Meteorological Information Center', '/', 'College of Computer Science, Zhejiang University of Technology,Zhejiang Key Laboratory of Visual Information Intelligent Processing']"
Fully Quanvolutional Networks for Time Series Classification,https://doi.org/10.1145/3711896.3736972,"['Nabil Anan Orka', 'Ehtashamul Haque', 'Md. Abdul Awal', 'Mohammad Ali Moni']","['The University of Queensland', 'BRAC University', 'The University of Queensland', 'Charles Sturt University,Washington University of Science and Technology']"
FusionSAM: Visual Multi-Modal Learning with Segment Anything Model,https://doi.org/10.1145/3711896.3736973,"['Daixun Li', 'Weiying Xie', 'Mingxiang Cao', 'Yunke Wang', 'Yusi Zhang', 'Leyuan Fang', 'Yunsong Li', 'Chang Xu']","['Xidian University', 'Xidian University', 'Xidian University', 'University of Sydney', 'Xidian University', 'Hunan University', 'Xidian University', 'University of Sydney']"
GCoT: Chain-of-Thought Prompt Learning for Graphs,https://doi.org/10.1145/3711896.3736974,"['Xingtong Yu', 'Chang Zhou', 'Zhongwei Kuai', 'Xinming Zhang', 'Yuan Fang']","['School of Computing and Information System, Singapore Management University', 'University of Science and Technology of China', 'University of Science and Technology of China', 'School of Computer Science and Technology, University of Science and Technology of China', 'School of Computing and Information Systems, Singapore Management University']"
GDendrite: On Heterophilous Graph Contexts Mining with Versatile Neural Dendrites Framework,https://doi.org/10.1145/3711896.3736975,"['Ruikun Li', 'Ye Xiao', 'Xiaoxiao Ma', 'Andrey Vasnev', 'Junbin Gao']","['Discipline of Business Analytics, The University of Sydney', 'Discipline of Business Analytics, The University of Sydney', 'Oracle Analytics Cloud, Oracle Corporation', 'Discipline of Business Analytics, The University of Sydney', 'Discipline of Business Analytics, The University of Sydney']"
Generalizable Graph Prompt Learning Framework with Model-level Prompt Injection and Two-Stage Prompt Tuning,https://doi.org/10.1145/3711896.3736976,"['Mingchen Sun', 'Jiahui Hou', 'Yutong Zhang', 'Yingji Li', 'Ying Wang']","['College of Computer Science and Technology, Jilin University,Key Laboratory of Symbolic Computation and Knowledge Engineering of Ministry of Education, Jilin University', 'College of Computer Science and Technology, Jilin University,Key Laboratory of Symbolic Computation and Knowledge Engineering of Ministry of Education, Jilin University', 'College of Computer Science and Technology, Jilin University,Key Laboratory of Symbolic Computation and Knowledge Engineering of Ministry of Education, Jilin University', 'College of Computer Science and Technology, Jilin University,Key Laboratory of Symbolic Computation and Knowledge Engineering of Ministry of Education, Jilin University', 'College of Computer Science and Technology, Jilin University,Key Laboratory of Symbolic Computation and Knowledge Engineering of Ministry of Education, Jilin University']"
Generalized Discords for Time Series Anomaly Detection with Flexible Subsequence Lengths,https://doi.org/10.1145/3711896.3736977,['Makoto Imamura'],"['School of Information and Telecommunication Engineering, Tokai University Educational System']"
Generating by Understanding: Neural Visual Generation with Logical Symbol Groundings,https://doi.org/10.1145/3711896.3736978,"['Yifei Peng', 'Zijie Zha', 'Yu Jin', 'Zhexu Luo', 'Wang-Zhou Dai', 'Zhong Ren', 'Yao-Xiang Ding', 'Kun Zhou']","['State Key Laboratory of CAD&CG, Zhejiang University', 'State Key Laboratory of CAD&CG, Zhejiang University', 'State Key Laboratory of CAD&CG, Zhejiang University', 'Department of Computer and Information Science, University of Pennsylvania', 'National Key Laboratory for Novel Software Technology, Nanjing University', 'State Key Laboratory of CAD&CG, Zhejiang University', 'State Key Laboratory of CAD & CG, Zhejiang University', 'State Key Laboratory of CAD & CG, Zhejiang University']"
Generating Long Semantic IDs in Parallel for Recommendation,https://doi.org/10.1145/3711896.3736979,"['Yupeng Hou', 'Jiacheng Li', 'Ashley Shin', 'Jinsung Jeon', 'Abhishek Santhanam', 'Wei Shao', 'Kaveh Hassani', 'Ning Yao', 'Julian McAuley']","['University of California, San Diego', 'Meta AI', 'University of California, San Diego', 'University of California, San Diego', 'University of California, San Diego', 'Meta AI', 'Meta AI', 'Meta AI', 'University of California, San Diego']"
Generative Imputation with Multi-level Causal Consistency for Variable Subset Forecasting,https://doi.org/10.1145/3711896.3736980,"['Qi Hao', 'Yue Gao', 'Runchang Liang', 'Yunhe Zhang', 'Pengyang Wang']","['SKL-IOTSC, Department of CIS, University of Macau', 'Information Science and Technology, Northeast Normal University', 'Information Science and Technology, Northeast Normal University', 'SKL-IOTSC, Department of CIS, University of Macau', 'SKL-IOTSC, Department of CIS, University of Macau']"
Generative Next POI Recommendation with Semantic ID,https://doi.org/10.1145/3711896.3736981,"['Dongsheng Wang', 'Yuxi Huang', 'Shen Gao', 'Yifan Wang', 'Chengrui Huang', 'Shuo Shang']","['University of Electronic Science and Technology of China', 'University of Electronic Science and Technology of China', 'University of Electronic Science and Technology of China', 'University of Electronic Science and Technology of China', 'University of Electronic Science and Technology of China', 'University of Electronic Science and Technology of China']"
"Generative Thinking, Corrective Action: User-Friendly Composed Image Retrieval via Automatic Multi-Agent Collaboration",https://doi.org/10.1145/3711896.3736982,"['Zhangtao Cheng', 'Yuhao Ma', 'Jian Lang', 'Kunpeng Zhang', 'Ting Zhong', 'Yong Wang', 'Fan Zhou']","['School of Information and Software Engineering, University of Electronic Science and Technology of China', 'University of Electronic Science and Technology of China', 'School of Information and Software Engineering, University of Electronic Science and Technology of China', 'Information Systems, University of Maryland', 'Information and Software Engineering, University of Electronic Science and Technology of China', 'Aiwen Tech,CSE, Hong Kong University of Science and Technology', 'School of Information and Software Engineering, University of Electronic Science and Technology of China']"
Global Interpretable Graph-level Anomaly Detection Via Prototype,https://doi.org/10.1145/3711896.3736983,"['Zhenyu Yang', 'Ge Zhang', 'Jia Wu', 'Jian Yang', 'Shan Xue', 'Amin Beheshti', 'Hao Peng', 'Quan Z. Sheng']","['School of Computing, Macquarie University', 'School of Computer Science and Technology, Donghua University', 'School of Computing, Macquarie University', 'School of Computing, Macquarie University', 'School of Computing, Macquarie University', 'School of Computing, Macquarie University', 'School of Cyber Science and Technology, Beihang University', 'School of Computing, Macquarie University']"
