title,author,doi,affiliation
Revisiting Synthetic Human Trajectories: Imitative Generation and Benchmarks Beyond Datasaurus,Bangchao Deng (University of Macau); Xin Jing (University of Macau); Tianyue Yang (University of Macau); Bingqing Qu (BNU-HKBU United International College); Dingqi Yang (University of Macau); Philippe Cudre-Mauroux (University of Fribourg),https://doi.org/10.1145/3690624.3709180,University of Macau; BNU-HKBU United International College; University of Fribourg
Diversity Optimization for Travelling Salesman Problem via Deep Reinforcement Learning,Qi Li (South China University of Technology); Zhiguang Cao (Singapore Management University); Yining Ma (Massachusetts Institute of Technology); Yaoxin Wu (Eindhoven University of Technology); Yue-Jiao Gong (South China University of Technology),https://doi.org/10.1145/3690624.3709181,South China University of Technology; Singapore Management University; Massachusetts Institute of Technology; Eindhoven University of Technology
Adapting to Generalized Online Label Shift by Invariant Representation Learning,"Yu-Yang Qian (National Key Laboratory for Novel Software Technology & School of Artificial Intelligence, Nanjing University); Yi-Han Wang (National Key Laboratory for Novel Software Technology & School of Artificial Intelligence, Nanjing University); Zhen-Yu Zhang (Center for Advanced Intelligence Project, RIKEN); Yuan Jiang (National Key Laboratory for Novel Software Technology & School of Artificial Intelligence, Nanjing University); Zhi-Hua Zhou (National Key Laboratory for Novel Software Technology & School of Artificial Intelligence, Nanjing University)",https://doi.org/10.1145/3690624.3709182,Nanjing University; RIKEN
Covering Cracks in Content Moderation: Delexicalized Distant Supervision for Illicit Drug Jargon Detection,Minkyoo Song (Korea Advanced Institute of Science & Technology); Eugene Jang (S2W Inc.); Jaehan Kim (Korea Advanced Institute of Science & Technology); Seungwon Shin (Korea Advanced Institute of Science & Technology),https://doi.org/10.1145/3690624.3709183,Korea Advanced Institute of Science & Technology; S2W Inc.
Fair Set Cover,Mohsen Dehghankar (University of Illinois Chicago); Rahul Raychaudhury (Duke University); Stavros Sintos (University of Illinois Chicago); Abolfazl Asudeh (University of Illinois Chicago),https://doi.org/10.1145/3690624.3709184,University of Illinois Chicago; Duke University
TransPlace: Transferable Circuit Global Placement via Graph Neural Network,"Yunbo Hou (School of Software and Microelectronics, Peking University); Haoran Ye (The State Key Laboratory of General Artificial Intelligence, Peking University,School of Intelligence Science and Technology, Peking University); Shuwen Yang (DP Technology); Yingxue Zhang (Huawei Noah’s Ark Lab); Siyuan Xu (Huawei Noah’s Ark Lab); Guojie Song (The State Key Laboratory of General Artificial Intelligence, Peking University,School of Intelligence Science and Technology)",https://doi.org/10.1145/3690624.3709185,Peking University; Huawei; DP Technology
GraphLoRA: Structure-Aware Contrastive Low-Rank Adaptation for Cross-Graph Transfer Learning,"Zhe-Rui Yang (CSE, Sun Yat-sen University,AI Thrust, The Hong Kong University of Science and Technology (Guangzhou)); Jindong Han (EMIA, Hong Kong University of Science and Technology,AI Thrust, The Hong Kong University of Science and Technology (Guangzhou)); Chang-Dong Wang (CSE, Sun Yat-sen University,Guangdong Key Laboratory of Big Data Analysis and Processing); Hao Liu (AI Thrust, The Hong Kong University of Science and Technology (Guangzhou),CSE, Hong Kong University of Science and Technology)",https://doi.org/10.1145/3690624.3709186,Sun Yat-sen University; Hong Kong University of Science and Technology; Guangzhou University
Way to Specialist: Closing Loop Between Specialized LLM and Evolving Domain Knowledge Graph,"Yutong Zhang (School of Electronic Information and Electrical Engineering, Shanghai Jiao Tong University); Lixing Chen (School of Electronic Information and Electrical Engineering, Shanghai Jiao Tong University); Shenghong Li (School of Electronic Information and Electrical Engineering, Shanghai Jiao Tong University); Nan Cao (College of Design and Innovation, Tongji University); Yang Shi (College of Design and Innovation, Tongji University); Jiaxin Ding (John Hopcroft Center for Computer Science, Shanghai Jiao Tong University); Zhe Qu (School of Computer Science and Engineering, Central South University); Pan Zhou (School of Cyber Science and Engineering, Huazhong University of Science and Technology); Yang Bai (Department of Automation, Shanghai Jiao Tong University)",https://doi.org/10.1145/3690624.3709187,Shanghai Jiao Tong University; Tongji University; Central South University; Huazhong University of Science and Technology
MLDGG: Meta-Learning for Domain Generalization on Graphs,"Qin Tian (College of Intelligence and Computing, Tianjin University); Chen Zhao (Department of Computer Science, Baylor University); Minglai Shao (School of New Media and Communication, Tianjin University); Wenjun Wang (College of Intelligence and Computing, Tianjin University,Hainan Tropical Ocean University); Yujie Lin (School of New Media and Communication, Tianjin University); Dong Li (College of Intelligence and Computing, Tianjin University)",https://doi.org/10.1145/3690624.3709188,Tianjin University; Baylor University; Hainan Tropical Ocean University
Progressive Dependency Representation Learning for Stock Ranking in Uncertain Risk Contrasting,"Li Huang (School of Computing and Artificial Intelligence, Southwestern University of Finance and Economics); Yanzhe Xie (School of Computing and Artificial Intelligence, Southwest University of Finance and Economics); Qiang Gao (School of Computing and Artificial Intelligence, Southwestern University of Finance and Economics); Kunpeng Zhang (University of Maryland); Guisong Liu (Engineering Research Center of Intelligent Finance, Ministry of Education, Southwestern University of Finance and Economics); Xueqin Chen (Kash Institute of Electronics and Information Industry)",https://doi.org/10.1145/3690624.3709189,Southwestern University of Finance and Economics; University of Maryland; Kash Institute of Electronics and Information Industry
Scalable Link Recommendation for Influence Maximization,"Xiaolong Chen (The Hong Kong University of Science and Technology (Guangzhou)); Jing Tang (The Hong Kong University of Science and Technology (Guangzhou),The Hong Kong University of Science and Technology)",https://doi.org/10.1145/3690624.3709190,Hong Kong University of Science and Technology (Guangzhou)
Classifying Treatment Responders: Bounds and Algorithms,"Anpeng Wu (Zhejiang University,MBZUAI); Haoxuan Li (Peking University,MBZUAI); Chunyuan Zheng (Peking University,MBZUAI); Kun Kuang (Zhejiang University); Kun Zhang (CMU,MBZUAI)",https://doi.org/10.1145/3690624.3709191,Zhejiang University; Peking University; Carnegie Mellon University
D-Tracker: Modeling Interest Diffusion in Social Activity Tensor Data Streams,"Shingo Higashiguchi (SANKEN, Osaka University); Yasuko Matsubara (SANKEN, Osaka University); Koki Kawabata (SANKEN, Osaka University); Taichi Murayama (Yokohama National University); Yasushi Sakurai (SANKEN, Osaka University)",https://doi.org/10.1145/3690624.3709192,Osaka University; Yokohama National University
Path Complex Neural Networks for Sequential Process Activities Classification,"Liang Huang (Nanyang Technological University,HP Inc.); Kelin Xia (Nanyang Technological University); Chuan-Shen Hu (Nanyang Technological University)",https://doi.org/10.1145/3690624.3709193,Nanyang Technological University; HP Inc.
PipeRAG: Fast Retrieval-Augmented Generation via Adaptive Pipeline Parallelism,Wenqi Jiang (ETH Zurich); Shuai Zhang (Amazon Web Services); Boran Han (Amazon Web Services); Jie Wang (Meta); Bernie Wang (Amazon Web Services); Tim Kraska (Massachusetts Institute of Technology),https://doi.org/10.1145/3690624.3709194,ETH Zurich; Amazon Web Services; Meta; Massachusetts Institute of Technology
Inductive Link Prediction on N-ary Relational Facts via Semantic Hypergraph Reasoning,Gongzhu Yin (Harbin Institute of Technology); Hongli Zhang (Harbin Institute of Technology); Yuchen Yang (Harbin Institute of Technology); Yi Luo (Harbin Institute of Technology),https://doi.org/10.1145/3690624.3709195,Harbin Institute of Technology
ResMoE: Space-efficient Compression of Mixture of Experts LLMs via Residual Restoration,Mengting Ai (UIUC); Tianxin Wei (UIUC); Yifan Chen (HKBU); Zhichen Zeng (UIUC); Ritchie Zhao (NVIDIA); Girish Varatkar (Apple); Bita Darvish Rouhani (NVIDIA); Xianfeng Tang (Amazon); Hanghang Tong (UIUC); Jingrui He (UIUC),https://doi.org/10.1145/3690624.3709196,UIUC; HKBU; NVIDIA; Apple; Amazon
D-Tracker: Modeling Interest Diffusion in Social Activity Tensor Data Streams,"Haoxuan Li (Peking University,MBZUAI); Chunyuan Zheng (Peking University,MBZUAI); Kun Kuang (Zhejiang University); Kun Zhang (CMU,MBZUAI)",https://doi.org/10.1145/3690624.3709192,Peking University; MBZUAI; Zhejiang University; CMU; MBZUAI
Path Complex Neural Networks for Sequential Process Activities Classification,"Shingo Higashiguchi (SANKEN, Osaka University); Yasuko Matsubara (SANKEN, Osaka University); Koki Kawabata (SANKEN, Osaka University); Taichi Murayama (Yokohama National University); Yasushi Sakurai (SANKEN, Osaka University)",https://doi.org/10.1145/3690624.3709193,"SANKEN, Osaka University; SANKEN, Osaka University; SANKEN, Osaka University; Yokohama National University; SANKEN, Osaka University"
PipeRAG: Fast Retrieval-Augmented Generation via Adaptive Pipeline Parallelism,"Liang Huang (Nanyang Technological University,HP Inc.); Kelin Xia (Nanyang Technological University); Chuan-Shen Hu (Nanyang Technological University)",https://doi.org/10.1145/3690624.3709194,Nanyang Technological University; HP Inc.; Nanyang Technological University
Inductive Link Prediction on N-ary Relational Facts via Semantic Hypergraph Reasoning,Wenqi Jiang (ETH Zurich); Shuai Zhang (Amazon Web Services); Boran Han (Amazon Web Services); Jie Wang (Meta); Bernie Wang (Amazon Web Services); Tim Kraska (Massachusetts Institute of Technology),https://doi.org/10.1145/3690624.3709195,ETH Zurich; Amazon Web Services; Amazon Web Services; Meta; Amazon Web Services; MIT
ResMoE: Space-efficient Compression of Mixture of Experts LLMs via Residual Restoration,Gongzhu Yin (Harbin Institute of Technology); Hongli Zhang (Harbin Institute of Technology); Yuchen Yang (Harbin Institute of Technology); Yi Luo (Harbin Institute of Technology),https://doi.org/10.1145/3690624.3709196,Harbin Institute of Technology
Correlation-Aware Graph Convolutional Networks for Multi-Label Node Classification,Mengting Ai (UIUC); Tianxin Wei (UIUC); Yifan Chen (HKBU); Zhichen Zeng (UIUC); Ritchie Zhao (NVIDIA); Girish Varatkar (Apple); Bita Darvish Rouhani (NVIDIA); Xianfeng Tang (Amazon); Hanghang Tong (UIUC); Jingrui He (UIUC),https://doi.org/10.1145/3690624.3709197,UIUC; UIUC; HKBU; UIUC; NVIDIA; Apple; NVIDIA; Amazon; UIUC; UIUC
